cia_id,cia_nome,doc_env,per_ini,per_fim,shares_outstanding,net_debt,ebit,roic
9040,NADIR FIGUEIREDO IND E COM SA,2014-03-28 22:21:02,2013-01-01,2013-12-31,13579000.0,198354000.0,28744000.0,0.03797869145856605
9040,NADIR FIGUEIREDO IND E COM SA,2015-03-27 19:15:22,2014-01-01,2014-12-31,13579031000.0,103478000.0,30395000.0,0.05103646715818717
9040,NADIR FIGUEIREDO IND E COM SA,2015-03-30 18:02:54,2014-01-01,2014-12-31,13579000.0,103478000.0,30395000.0,0.05103646715818717
9040,NADIR FIGUEIREDO IND E COM SA,2016-03-23 19:39:33,2015-01-01,2015-12-31,13579000.0,207073000.0,44417000.0,0.05907313406669581
9040,NADIR FIGUEIREDO IND E COM SA,2017-03-17 19:13:49,2016-01-01,2016-12-31,13579000.0,143168000.0,62172000.0,0.09199371366694539
9040,NADIR FIGUEIREDO IND E COM SA,2018-03-15 19:23:52,2017-01-01,2017-12-31,13579000.0,97929000.0,102438000.0,0.152904293862486
9040,NADIR FIGUEIREDO IND E COM SA,2019-03-08 19:34:47,2018-01-01,2018-12-31,13579000.0,69586000.0,141091000.0,0.19885381520615691
9040,NADIR FIGUEIREDO IND E COM SA,2020-03-05 19:17:33,2019-01-01,2019-12-31,13579000.0,153160000.0,130784000.0,0.18290848371320317
9067,SUZANO HOLDING S.A.,2011-03-29 12:40:40,2010-01-01,2010-12-31,126753000.0,3433782000.0,1123869000.0,0.06082794993852859
9067,SUZANO HOLDING S.A.,2012-03-27 18:34:39,2011-01-01,2011-12-31,126753000.0,5335594000.0,633078000.0,0.028166939573725687
9067,SUZANO HOLDING S.A.,2012-04-04 13:22:06,2011-01-01,2011-12-31,126753000.0,5335594000.0,633078000.0,0.028166939573725687
9067,SUZANO HOLDING S.A.,2013-03-28 17:48:46,2012-01-01,2012-12-31,126753000.0,6386867000.0,503357000.0,0.02001320857855188
9067,SUZANO HOLDING S.A.,2013-04-10 16:10:53,2012-01-01,2012-12-31,126753000.0,6386867000.0,503357000.0,0.02001320857855188
9067,SUZANO HOLDING S.A.,2014-03-27 18:18:15,2013-01-01,2013-12-31,168698000.0,9160598000.0,944492000.0,0.031110446789566034
9067,SUZANO HOLDING S.A.,2014-04-09 16:24:36,2013-01-01,2013-12-31,168698000.0,9160598000.0,944492000.0,0.031110446789566034
9067,SUZANO HOLDING S.A.,2015-03-30 18:43:05,2014-01-01,2014-12-31,168698000.0,10058319000.0,1204330000.0,0.038593339151692885
9067,SUZANO HOLDING S.A.,2015-04-10 18:56:03,2014-01-01,2014-12-31,168698000.0,10058319000.0,1204330000.0,0.038593339151692885
9067,SUZANO HOLDING S.A.,2016-03-24 18:26:28,2015-01-01,2015-12-31,168698000.0,11966351000.0,3039983000.0,0.0939023672009328
9067,SUZANO HOLDING S.A.,2017-03-14 19:00:14,2016-01-01,2016-12-31,172927000.0,10278545000.0,1310771000.0,0.04226512670296645
9067,SUZANO HOLDING S.A.,2017-05-04 10:55:30,2016-01-01,2016-12-31,172927000.0,10278545000.0,1310771000.0,0.04226512670296645
9067,SUZANO HOLDING S.A.,2018-03-06 18:10:06,2017-01-01,2017-12-31,172927000.0,9440696000.0,3243378000.0,0.10162651843053139
9067,SUZANO HOLDING S.A.,2019-03-20 18:23:37,2018-01-01,2018-12-31,172927000.0,10233940000.0,4991621000.0,0.14789335491951128
9067,SUZANO HOLDING S.A.,2020-03-17 18:36:17,2019-01-01,2019-12-31,172927000.0,54219805000.0,2620813000.0,0.02400365704918461
9067,SUZANO HOLDING S.A.,2021-03-15 18:28:31,2020-01-01,2020-12-31,172927000.0,63803325000.0,8440509000.0,0.07864420423751273
9067,SUZANO HOLDING S.A.,2022-03-15 17:58:45,2021-01-01,2021-12-31,172927000.0,58522205000.0,18178410000.0,0.16383895571319665
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2011-03-29 06:57:13,2010-01-01,2010-12-31,4592197.0,-1446000.0,53616000.0,0.2062298062801594
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2011-05-12 07:08:40,2010-01-01,2010-12-31,4592197.0,-1446000.0,53616000.0,0.2062298062801594
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2012-03-26 08:00:10,2011-01-01,2011-12-31,4578062.0,-14595000.0,57245000.0,0.20461472639833625
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2013-03-26 00:45:56,2012-01-01,2012-12-31,4570582.0,4842000.0,68792000.0,0.19038216720758797
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2014-03-28 11:02:44,2013-01-01,2013-12-31,4568575.0,46377000.0,77427000.0,0.1582427933967727
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2015-03-27 19:39:44,2014-01-01,2014-12-31,4565575.0,101610000.0,76322000.0,0.12209418500088468
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2016-03-29 16:58:00,2015-01-01,2015-12-31,4565575.0,92448000.0,84125000.0,0.127255870879612
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2017-03-28 18:45:10,2016-01-01,2016-12-31,4559313.0,66489000.0,91587000.0,0.13497096158354824
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2018-03-23 21:16:10,2017-01-01,2017-12-31,4559313.0,99579000.0,93922000.0,0.1178394881017105
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2018-03-26 19:28:52,2017-01-01,2017-12-31,4559313.0,99579000.0,93922000.0,0.1178394881017105
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2019-03-26 19:29:09,2018-01-01,2018-12-31,4542313.0,101708000.0,111616000.0,0.1303058004443375
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2020-03-31 17:51:22,2019-01-01,2019-12-31,4516013.0,433966000.0,119770000.0,0.0825260111624061
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2021-03-24 23:01:25,2020-01-01,2020-12-31,151480390.0,217184000.0,92159000.0,0.04955027127425582
9342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2022-03-24 23:40:15,2021-01-01,2021-12-31,151028925.0,481276000.0,101529000.0,0.04386948056454284
9393,PARANAPANEMA S.A.,2011-03-28 23:23:44,2010-01-01,2010-12-31,319176942.0,179849.0,24560.0,0.008310049923049396
9393,PARANAPANEMA S.A.,2011-03-29 09:49:53,2010-01-01,2010-12-31,319176942.0,179849000.0,24560000.0,0.008310049923049396
9393,PARANAPANEMA S.A.,2011-04-28 11:32:39,2010-01-01,2010-12-31,319176942.0,179849000.0,24560000.0,0.008310049923049396
9393,PARANAPANEMA S.A.,2014-02-26 18:30:59,2013-01-01,2013-12-31,319176942.0,727914000.0,160143000.0,0.05045542620394145
9393,PARANAPANEMA S.A.,2015-02-10 17:04:45,2014-01-01,2014-12-31,319176942.0,356679000.0,126596000.0,0.05389277220883108
9393,PARANAPANEMA S.A.,2015-02-11 16:55:22,2014-01-01,2014-12-31,319176942.0,356679000.0,126596000.0,0.05389277220883108
9393,PARANAPANEMA S.A.,2016-02-11 19:44:39,2015-01-01,2015-12-31,319176942.0,1320626000.0,143393000.0,0.05685904583840005
9393,PARANAPANEMA S.A.,2020-03-16 20:46:32,2019-01-01,2019-12-31,43403849.0,2081132000.0,122354000.0,0.029907537100340352
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2013-09-09 07:58:02,2012-07-01,2013-06-30,48046488.0,83211818.0,7491959.0,0.023921152938230453
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2013-09-09 08:26:26,2012-07-01,2013-06-30,48046488.0,83211818.0,7491959.0,0.023921152938230453
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2014-09-15 08:57:34,2013-07-01,2014-06-30,48046488.0,80302982.0,16662576.0,0.05254988356387529
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2015-09-18 08:01:27,2014-07-01,2015-06-30,48046488.0,105868640.0,28036519.0,0.06961099089157796
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2016-09-26 08:37:42,2015-07-01,2016-06-30,48046488.0,89899907.0,37748739.0,0.09660016522495167
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2017-09-22 08:37:33,2016-07-01,2017-06-30,48046488.0,67022988.0,56998771.0,0.1439990034686632
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2018-09-21 08:11:55,2017-07-01,2018-06-30,48046488.0,55562206.0,41451040.0,0.09600410696507322
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2019-09-24 07:54:05,2018-07-01,2019-06-30,48046488.0,50598914.0,43941495.0,0.09855420553284515
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2020-09-29 07:48:05,2019-07-01,2020-06-30,48046488.0,114525467.0,4304987.0,0.006857660361379734
9539,PETTENATI S.A. INDUSTRIA TEXTIL,2021-09-16 08:12:49,2020-07-01,2021-06-30,48046488.0,108568596.0,92494285.0,0.13617014400156405
10456,ALPARGATAS S.A.,2011-03-18 19:05:25,2010-01-01,2010-12-31,353456000.0,-358705000.0,324225000.0,0.23462879510542414
10456,ALPARGATAS S.A.,2011-03-30 16:55:23,2010-01-01,2010-12-31,353456000.0,-358705000.0,324225000.0,0.23462879510542414
10456,ALPARGATAS S.A.,2012-03-16 19:04:10,2011-01-01,2011-12-31,353456000.0,-435021000.0,311815000.0,0.20991731743739134
10456,ALPARGATAS S.A.,2012-12-10 15:56:06,2011-01-01,2011-12-31,353456000.0,-435021000.0,311815000.0,0.20991731743739134
10456,ALPARGATAS S.A.,2013-03-15 18:37:26,2012-01-01,2012-12-31,388801000.0,-318155000.0,291759000.0,0.1470852648873836
10456,ALPARGATAS S.A.,2014-03-14 17:56:13,2013-01-01,2013-12-31,427682000.0,-257566000.0,325399000.0,0.1540861982498043
10456,ALPARGATAS S.A.,2014-08-08 13:31:19,2012-01-01,2012-12-31,388801000.0,-318155000.0,291759000.0,0.1470852648873836
10456,ALPARGATAS S.A.,2014-08-08 13:33:19,2013-01-01,2013-12-31,427682000.0,-257566000.0,325399000.0,0.1540861982498043
10456,ALPARGATAS S.A.,2015-03-06 17:46:53,2014-01-01,2014-12-31,470450000.0,28381000.0,325019000.0,0.10084063738839426
10456,ALPARGATAS S.A.,2015-03-11 15:49:10,2014-01-01,2014-12-31,470450000.0,28381000.0,325019000.0,0.10084063738839426
10456,ALPARGATAS S.A.,2016-03-04 18:18:42,2015-01-01,2015-12-31,470450000.0,184499000.0,368805000.0,0.11517434333798929
10456,ALPARGATAS S.A.,2017-03-10 18:23:28,2016-01-01,2016-12-31,470450000.0,90556000.0,472343000.0,0.14472240133810002
10456,ALPARGATAS S.A.,2017-03-22 17:50:33,2016-01-01,2016-12-31,470450000.0,90556000.0,472343000.0,0.14472240133810002
10456,ALPARGATAS S.A.,2018-02-09 18:25:32,2017-01-01,2017-12-31,470450000.0,27290000.0,379417000.0,0.10933448424460968
10456,ALPARGATAS S.A.,2019-02-15 18:34:25,2018-01-01,2018-12-31,470449777.0,71996000.0,458076000.0,0.11905049474072181
10456,ALPARGATAS S.A.,2020-02-07 19:04:24,2019-01-01,2019-12-31,588062222.0,-287513000.0,429050000.0,0.1158273631423622
10456,ALPARGATAS S.A.,2020-02-07 21:26:39,2019-01-01,2019-12-31,588062222.0,-287513000.0,429050000.0,0.1158273631423622
10456,ALPARGATAS S.A.,2021-02-12 18:02:05,2020-01-01,2020-12-31,588062222.0,-449140000.0,274285000.0,0.07052234139903177
10456,ALPARGATAS S.A.,2022-02-10 21:10:31,2021-01-01,2021-12-31,579082028.0,-472672000.0,619210000.0,1.4151999113505875
10456,ALPARGATAS S.A.,2022-02-18 17:19:34,2021-01-01,2021-12-31,579082028.0,-472672000.0,619210000.0,1.4151999113505875
10456,ALPARGATAS S.A.,2022-02-23 16:41:07,2021-01-01,2021-12-31,588062222.0,-472672000.0,619210000.0,1.4151999113505875
10472,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2011-03-24 22:05:14,2010-01-01,2010-12-31,28596000.0,175021000.0,117284000.0,0.12924504107393306
10472,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2012-03-22 17:05:21,2011-01-01,2011-12-31,28596000.0,274127000.0,139592000.0,0.12453984960169998
10472,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2013-03-21 17:49:52,2012-01-01,2012-12-31,28596000.0,287958000.0,143899000.0,0.11822397657761279
10472,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2014-03-20 17:17:42,2013-01-01,2013-12-31,28596000.0,422598000.0,49124000.0,0.03457868550859885
10472,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2015-03-19 19:32:46,2014-01-01,2014-12-31,28596000.0,526224000.0,67792000.0,0.04483180078816608
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2011-04-05 18:42:11,2010-01-01,2010-12-31,2568000.0,-21866000.0,11445000.0,0.18116560738697685
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2012-03-31 02:34:40,2011-01-01,2011-12-31,2568000.0,-22534000.0,5748000.0,0.08353731310417721
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2013-03-28 23:39:17,2012-01-01,2012-12-31,2568000.0,-19157000.0,99909000.0,0.5255476651603185
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2013-04-04 21:08:49,2012-01-01,2012-12-31,2568000.0,-19157000.0,99909000.0,0.5255476651603185
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2013-05-17 16:26:55,2011-01-01,2011-12-31,2568000.0,-22534000.0,5748000.0,0.08353731310417721
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2013-05-21 16:09:05,2012-01-01,2012-12-31,2568000.0,-19157000.0,99909000.0,0.5255476651603185
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2014-03-27 01:08:56,2013-01-01,2013-12-31,2457000.0,-57261000.0,30641000.0,0.5389941364605543
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2014-03-27 13:26:52,2013-01-01,2013-12-31,2457000.0,-57261000.0,30641000.0,0.5389941364605543
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2015-03-30 15:36:32,2014-01-01,2014-12-31,2431000.0,-37485000.0,6724000.0,0.12565021659729889
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2019-03-26 18:25:22,2018-01-01,2018-12-31,2431000.0,-25656000.0,1014000.0,0.01912715424847809
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2020-03-27 16:49:44,2019-01-01,2019-12-31,2431000.0,-27402000.0,2717000.0,0.07363143631436313
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2020-03-27 21:12:55,2019-01-01,2019-12-31,2431000.0,-27402000.0,2717000.0,0.07363143631436313
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2021-03-24 20:58:40,2020-01-01,2020-12-31,2431000.0,-44154000.0,18570000.0,0.4742560848198738
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2021-03-25 08:37:44,2020-01-01,2020-12-31,2431000.0,-44154000.0,18570000.0,0.4742560848198738
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2022-03-24 08:12:24,2021-01-01,2021-12-31,2458000.0,-31378000.0,14503000.0,0.2783118657866426
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2022-03-28 09:04:39,2021-01-01,2021-12-31,2458000.0,-31378000.0,14503000.0,0.2783118657866426
10960,SPRINGER S.A.,2011-03-31 15:28:16,2010-01-01,2010-12-31,12647000.0,9115000.0,3501000.0,0.039812881215755186
10960,SPRINGER S.A.,2011-04-19 16:45:02,2010-01-01,2010-12-31,12647000.0,9115000.0,3501000.0,0.040699980624592666
10960,SPRINGER S.A.,2012-04-02 13:25:44,2011-01-01,2011-12-31,126471030.0,-84219000.0,62173000.0,0.9535514605070525
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2011-03-30 23:33:20,2010-01-01,2010-12-31,7282934.0,-183278.0,71822.0,0.2146658817136129
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2011-03-31 09:06:53,2010-01-01,2010-12-31,7282934.0,-183278000.0,71822000.0,0.21466588171361287
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2011-04-20 17:13:32,2010-01-01,2010-12-31,7282934.0,-183278000.0,71822000.0,0.21466588171361287
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2012-03-26 20:04:14,2011-01-01,2011-12-31,7282934.0,-180155000.0,44497000.0,0.11650185257178218
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2013-03-26 18:16:02,2012-01-01,2012-12-31,7282934.0,-151383000.0,59104000.0,0.15102769002044228
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2014-03-27 18:17:41,2013-01-01,2013-12-31,7282934.0,-161750000.0,35785000.0,0.07427706125991829
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2014-03-28 16:09:54,2013-01-01,2013-12-31,7282934.0,-161750000.0,35785000.0,0.07427706125991829
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2015-03-27 18:11:35,2014-01-01,2014-12-31,7282934.0,-138877000.0,13518000.0,0.02584037373757852
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2019-03-28 19:04:00,2018-01-01,2018-12-31,36414670.0,-30590000.0,18666000.0,0.034498424833032296
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2020-03-27 06:50:12,2019-01-01,2019-12-31,36414670.0,-33723000.0,56027000.0,0.09578033978382101
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2021-03-25 06:07:42,2020-01-01,2020-12-31,36414670.0,-128033000.0,77588000.0,0.15355897743459027
11070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2022-03-22 22:18:18,2021-01-01,2021-12-31,36414670.0,-152005000.0,136133000.0,0.23051250211661112
11207,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2015-03-31 20:19:08,2014-01-01,2014-12-31,99305000.0,50212000.0,6789000.0,0.06674322995799445
11207,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2016-03-31 16:26:47,2015-01-01,2015-12-31,99305000.0,47673000.0,6823000.0,0.06909473102771042
11231,TEKNO S.A. - INDUSTRIA E COMERCIO,2011-03-29 17:45:58,2010-01-01,2010-12-31,2635000.0,-140617000.0,21143000.0,0.17125510842752473
11231,TEKNO S.A. - INDUSTRIA E COMERCIO,2012-03-27 10:22:38,2011-01-01,2011-12-31,2694000.0,-135004000.0,16569000.0,0.11609099980891312
11231,TEKNO S.A. - INDUSTRIA E COMERCIO,2013-03-25 08:54:47,2012-01-01,2012-12-31,2771000.0,-101771000.0,16891000.0,0.0914247521260979
11231,TEKNO S.A. - INDUSTRIA E COMERCIO,2014-03-27 09:59:51,2013-01-01,2013-12-31,2857000.0,-49990000.0,19275000.0,0.07883044776859298
11231,TEKNO S.A. - INDUSTRIA E COMERCIO,2015-03-27 08:23:14,2014-01-01,2014-12-31,2948000.0,-58834000.0,2461000.0,0.011697947425279076
11231,TEKNO S.A. - INDUSTRIA E COMERCIO,2020-03-26 08:14:37,2019-01-01,2019-12-31,2948000.0,-24357000.0,12228000.0,0.05780111011638316
11231,TEKNO S.A. - INDUSTRIA E COMERCIO,2021-03-26 08:18:53,2020-01-01,2020-12-31,2948000.0,-39692000.0,24664000.0,0.12556785485625244
11231,TEKNO S.A. - INDUSTRIA E COMERCIO,2022-03-25 08:05:43,2021-01-01,2021-12-31,2948000.0,-25484000.0,72772000.0,0.27438541166792346
11398,TRONOX PIGMENTOS DO BRASIL S/A,2012-03-28 14:49:52,2011-01-01,2011-12-31,2321500.0,-5659000.0,45631000.0,0.08141101989289894
11398,TRONOX PIGMENTOS DO BRASIL S/A,2013-03-26 09:27:48,2012-01-01,2012-12-31,2321500.0,-45843000.0,68452000.0,0.12325886962120632
11398,TRONOX PIGMENTOS DO BRASIL S/A,2013-03-26 12:43:30,2012-01-01,2012-12-31,2321500000.0,-45843000.0,68452000.0,0.12325886962120632
11398,TRONOX PIGMENTOS DO BRASIL S/A,2014-03-14 09:38:45,2013-01-01,2013-12-31,2321499770.0,-24823000.0,11490000.0,0.0191197753046951
11398,TRONOX PIGMENTOS DO BRASIL S/A,2017-03-22 18:37:09,2016-01-01,2016-12-31,23214998.0,-33650000.0,47856000.0,0.0813774801676762
11592,UNIPAR CARBOCLORO S.A.,2011-03-24 18:06:26,2010-01-01,2010-12-31,835498000.0,-23855000.0,42431000.0,0.07995974097169875
11592,UNIPAR CARBOCLORO S.A.,2012-03-15 18:20:38,2011-01-01,2011-12-31,835498000.0,34246000.0,16793000.0,0.03516735890544832
11592,UNIPAR CARBOCLORO S.A.,2013-03-13 18:00:54,2012-01-01,2012-12-31,835498000.0,5574000.0,59173000.0,0.1304205738558948
11592,UNIPAR CARBOCLORO S.A.,2017-03-28 20:49:08,2016-01-01,2016-12-31,83550000.0,155729000.0,296392000.0,0.17363928559064992
11592,UNIPAR CARBOCLORO S.A.,2017-03-29 09:26:23,2016-01-01,2016-12-31,83550000.0,155729000.0,296392000.0,0.17363928559064992
11592,UNIPAR CARBOCLORO S.A.,2017-03-30 17:09:38,2016-01-01,2016-12-31,83550000.0,155729000.0,296392000.0,0.17363928559064992
11592,UNIPAR CARBOCLORO S.A.,2017-05-05 20:01:53,2016-01-01,2016-12-31,83550000.0,121927000.0,568366000.0,0.2712901415458671
11592,UNIPAR CARBOCLORO S.A.,2018-03-14 18:56:27,2017-01-01,2017-12-31,83550000.0,438566000.0,430697000.0,0.19083232857584012
11592,UNIPAR CARBOCLORO S.A.,2019-03-14 19:47:35,2018-01-01,2018-12-31,91146000.0,166365000.0,830642000.0,0.3427012970451574
11592,UNIPAR CARBOCLORO S.A.,2020-03-13 18:10:29,2019-01-01,2019-12-31,101680000.0,162865000.0,397531000.0,0.16069108621398204
11592,UNIPAR CARBOCLORO S.A.,2021-03-17 18:04:48,2020-01-01,2020-12-31,94432000.0,-400220000.0,748520000.0,0.3884263809324625
11592,UNIPAR CARBOCLORO S.A.,2022-03-16 17:59:39,2021-01-01,2021-12-31,94432872.0,-147620000.0,2944488000.0,0.93935683205225
11762,VULCABRAS S.A.,2011-03-01 20:14:08,2010-01-01,2010-12-31,70000000.0,696707.0,189749.0,0.10440301518597313
11762,VULCABRAS S.A.,2011-03-02 11:04:12,2010-01-01,2010-12-31,70000000.0,696707000.0,189749000.0,0.10440301518597314
11762,VULCABRAS S.A.,2015-03-13 18:20:12,2014-01-01,2014-12-31,740921000.0,679073000.0,37908000.0,0.035262361208595126
11762,VULCABRAS S.A.,2016-03-10 20:12:51,2015-01-01,2015-12-31,740921000.0,641466000.0,37956000.0,0.03881631059296033
11762,VULCABRAS S.A.,2017-03-13 20:42:10,2016-01-01,2016-12-31,185230346000.0,515767000.0,118904000.0,0.146927532867269
11762,VULCABRAS S.A.,2017-03-14 10:25:57,2016-01-01,2016-12-31,185230000.0,515767000.0,118904000.0,0.146927532867269
11762,VULCABRAS S.A.,2017-08-21 16:44:45,2015-01-01,2015-12-31,740921000.0,641466000.0,37956000.0,0.03881631059296033
11762,VULCABRAS S.A.,2017-08-21 18:16:56,2016-01-01,2016-12-31,185230000.0,515767000.0,118904000.0,0.146927532867269
11762,VULCABRAS S.A.,2017-08-25 13:37:02,2016-01-01,2016-12-31,185230000.0,515767000.0,118904000.0,0.146927532867269
11762,VULCABRAS S.A.,2017-09-22 18:33:17,2015-01-01,2015-12-31,740921000.0,641466000.0,37956000.0,0.03881631059296033
11762,VULCABRAS S.A.,2017-10-02 18:16:36,2015-01-01,2015-12-31,740921000.0,641466000.0,37956000.0,0.03881631059296033
11762,VULCABRAS S.A.,2017-10-02 18:22:36,2016-01-01,2016-12-31,185230000.0,515767000.0,118910000.0,0.14693494695928613
11762,VULCABRAS S.A.,2017-10-02 19:56:15,2016-01-01,2016-12-31,185230000.0,515767000.0,118910000.0,0.14693494695928613
11762,VULCABRAS S.A.,2018-03-06 21:22:52,2017-01-01,2017-12-31,245756346000.0,-7444000.0,240693000.0,0.21651927865697493
11762,VULCABRAS S.A.,2018-03-08 15:45:12,2017-01-01,2017-12-31,245756000.0,-7444000.0,240693000.0,0.21651927865697493
11762,VULCABRAS S.A.,2019-03-11 18:17:56,2018-01-01,2018-12-31,245756000.0,-8620000.0,159780000.0,0.12147183294898758
11762,VULCABRAS S.A.,2020-03-02 19:31:15,2019-01-01,2019-12-31,245756000.0,-19111000.0,141764000.0,0.09321552073692316
11762,VULCABRAS S.A.,2021-03-09 18:46:49,2020-01-01,2020-12-31,245756000.0,72128000.0,36296000.0,0.021098571254938775
11762,VULCABRAS S.A.,2022-03-08 19:13:41,2021-01-01,2021-12-31,245756000.0,246615000.0,325667000.0,0.14013904355559262
11800,WEMBLEY SOCIEDADE ANÔNIMA,2011-04-27 21:34:49,2010-01-01,2010-12-31,24000000.0,350923000.0,58181000.0,0.01615822660969128
11800,WEMBLEY SOCIEDADE ANÔNIMA,2012-03-31 21:45:17,2011-01-01,2011-12-31,24000000.0,744917000.0,117192000.0,0.03322536386215807
11800,WEMBLEY SOCIEDADE ANÔNIMA,2013-03-28 18:58:18,2012-01-01,2012-12-31,24000000.0,619668000.0,110445000.0,0.03378596848038992
11800,WEMBLEY SOCIEDADE ANÔNIMA,2014-03-28 18:13:39,2013-01-01,2013-12-31,24000000.0,756459000.0,105050000.0,0.03182101693421691
11800,WEMBLEY SOCIEDADE ANÔNIMA,2015-03-31 16:54:24,2014-01-01,2014-12-31,24000000.0,908149000.0,15137000.0,0.004557226366939373
11800,WEMBLEY SOCIEDADE ANÔNIMA,2016-03-31 18:47:17,2015-01-01,2015-12-31,24000000.0,1031056000.0,157000.0,4.658550544284328e-05
11932,IOCHPE MAXION S.A.,2011-02-23 21:34:45,2010-01-01,2010-12-31,98537000.0,408150000.0,261557000.0,0.14539450267622891
11932,IOCHPE MAXION S.A.,2012-02-27 19:36:53,2011-01-01,2011-12-31,94863000.0,519373000.0,358253000.0,0.16444035666174509
11932,IOCHPE MAXION S.A.,2013-02-28 00:01:37,2012-01-01,2012-12-31,94863000.0,2494405000.0,278510000.0,0.05127078992003538
11932,IOCHPE MAXION S.A.,2014-02-26 18:20:28,2013-01-01,2013-12-31,94863000.0,2111254000.0,453559000.0,0.08463316404755757
11932,IOCHPE MAXION S.A.,2014-04-11 18:05:09,2013-01-01,2013-12-31,94863000.0,2111254000.0,453559000.0,0.08463316404755757
11932,IOCHPE MAXION S.A.,2015-02-25 17:19:08,2014-01-01,2014-12-31,94863000.0,2175327000.0,417703000.0,0.07317471431802086
11932,IOCHPE MAXION S.A.,2016-02-25 18:44:19,2015-01-01,2015-12-31,94863000.0,2675600000.0,449602000.0,0.05865451950654961
11932,IOCHPE MAXION S.A.,2017-03-27 17:55:42,2016-01-01,2016-12-31,94863000.0,2628486000.0,479322000.0,0.06931265443770541
11932,IOCHPE MAXION S.A.,2018-02-20 23:18:28,2017-01-01,2017-12-31,140328000.0,2299945000.0,496556000.0,0.06711437851812091
11932,IOCHPE MAXION S.A.,2019-03-11 17:40:35,2018-01-01,2018-12-31,150575000.0,2326802000.0,701493000.0,0.08450911431286444
